familia,unidade_geografica,ano,variavel,valor,unidade_medida,selo,nivel_fonte,fonte,metodo,nota
forma_urbana,aoi,2000,indice_forma_medio_industrial,,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/industrial_2000_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=0. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2005,indice_forma_medio_industrial,,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/industrial_2005_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=0. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2010,indice_forma_medio_industrial,1.2725,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/industrial_2010_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=8281. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida. 2010 usa Landsat 7 SLC-off (docs/ADR/0005): 26,64% dos pixels da AOI têm menos de 4 observações válidas no composto de estação seca (data/interim/slc_off_2010_cobertura.csv). Métricas derivadas da classificação própria de 2010 (ou de período que usa 2010 como t0/t1) herdam essa cobertura desigual — não é um viés de comissão adicional, é ruído de amostragem de composto que pode inflar heterogeneidade espacial espúria (manchas, densidade de borda, tipologia)."
forma_urbana,aoi,2015,indice_forma_medio_industrial,1.3091,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/industrial_2015_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=33503. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2020,indice_forma_medio_industrial,1.3118,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/industrial_2020_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=51592. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2025,indice_forma_medio_industrial,1.2832,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/industrial_2025_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=69443. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2000,indice_forma_medio_reassentamento,,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/reassentamento_2000_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=0. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2005,indice_forma_medio_reassentamento,,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/reassentamento_2005_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=0. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2010,indice_forma_medio_reassentamento,6.4054,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/reassentamento_2010_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=1338. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida. 2010 usa Landsat 7 SLC-off (docs/ADR/0005): 26,64% dos pixels da AOI têm menos de 4 observações válidas no composto de estação seca (data/interim/slc_off_2010_cobertura.csv). Métricas derivadas da classificação própria de 2010 (ou de período que usa 2010 como t0/t1) herdam essa cobertura desigual — não é um viés de comissão adicional, é ruído de amostragem de composto que pode inflar heterogeneidade espacial espúria (manchas, densidade de borda, tipologia)."
forma_urbana,aoi,2015,indice_forma_medio_reassentamento,1.5384,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/reassentamento_2015_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=2145. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2020,indice_forma_medio_reassentamento,1.5134,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/reassentamento_2020_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=2223. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2025,indice_forma_medio_reassentamento,1.523,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/reassentamento_2025_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=2574. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2000,indice_forma_medio_urbano,1.3709,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2000_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=15604. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2005,indice_forma_medio_urbano,1.3483,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2005_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=23036. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2010,indice_forma_medio_urbano,1.3354,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2010_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=31404. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida. 2010 usa Landsat 7 SLC-off (docs/ADR/0005): 26,64% dos pixels da AOI têm menos de 4 observações válidas no composto de estação seca (data/interim/slc_off_2010_cobertura.csv). Métricas derivadas da classificação própria de 2010 (ou de período que usa 2010 como t0/t1) herdam essa cobertura desigual — não é um viés de comissão adicional, é ruído de amostragem de composto que pode inflar heterogeneidade espacial espúria (manchas, densidade de borda, tipologia)."
forma_urbana,aoi,2015,indice_forma_medio_urbano,1.3101,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2015_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=40845. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2020,indice_forma_medio_urbano,1.2845,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2020_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=43562. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2025,indice_forma_medio_urbano,1.2681,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2025_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=47598. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2000,largest_patch_index_pct_industrial,,%,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/industrial_2000_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=0. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2005,largest_patch_index_pct_industrial,,%,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/industrial_2005_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=0. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2010,largest_patch_index_pct_industrial,0.0992,%,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/industrial_2010_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=8281. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida. 2010 usa Landsat 7 SLC-off (docs/ADR/0005): 26,64% dos pixels da AOI têm menos de 4 observações válidas no composto de estação seca (data/interim/slc_off_2010_cobertura.csv). Métricas derivadas da classificação própria de 2010 (ou de período que usa 2010 como t0/t1) herdam essa cobertura desigual — não é um viés de comissão adicional, é ruído de amostragem de composto que pode inflar heterogeneidade espacial espúria (manchas, densidade de borda, tipologia)."
forma_urbana,aoi,2015,largest_patch_index_pct_industrial,0.5004,%,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/industrial_2015_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=33503. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2020,largest_patch_index_pct_industrial,1.1667,%,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/industrial_2020_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=51592. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2025,largest_patch_index_pct_industrial,1.6177,%,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/industrial_2025_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=69443. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,aoi,2000,largest_patch_index_pct_reassentamento,,%,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/reassentamento_2000_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=0. Sensível à comissão medida (acurácia do usuário 0,27-0,63, ADR 0009): comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
